日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/09/16,21218125.0,1024752679.0,48.25,49.0,47.85,48.25,-0.35,8935.0,False,0.07476635514018662,0.15047948009358614,0.2407081413458133,,,
111/09/19,10573394.0,513024776.0,48.7,49.05,48.2,48.45,+0.20,5707.0,False,0.1121495327102806,0.13770283096581762,0.20637303788581474,,,
111/09/20,8560216.0,415081112.0,48.85,48.9,48.15,48.5,+0.05,4198.0,False,0.1368421052631576,0.13741592239826428,0.18338733272329788,,,
111/09/21,18528068.0,872678686.0,48.5,48.5,46.75,46.9,-1.60,10637.0,False,0.02564102564102539,0.10015762347918464,0.15564409630859347,,,
111/09/22,10069761.0,473738291.0,46.5,47.6,46.35,47.6,+0.70,5506.0,False,0.2,0.13343841565278974,0.1482422027566589,,,
111/09/23,11656813.0,554989353.0,47.3,48.3,46.9,47.3,-0.30,6247.0,False,0.1652173913043471,0.14403140753664218,0.14683860434998666,,,
111/09/26,14594374.0,666549855.0,46.7,46.7,44.85,45.25,-2.05,8207.0,False,0.08510638297872318,0.1243897326840025,0.13935564712799192,,,
111/09/27,12433878.0,574226586.0,45.9,46.9,45.55,46.75,+1.50,7054.0,False,0.40425531914893625,0.21767826150564706,0.16546318525387696,,,
111/09/28,18724526.0,836376780.0,46.8,46.9,43.75,43.8,-2.95,9537.0,False,0.009433962264150412,0.14826349509181486,0.15972995519985625,,,
111/09/29,10892355.0,486558086.0,45.0,45.45,44.3,44.4,+0.60,6140.0,False,0.12264150943396206,0.13972283320586393,0.15306091453519213,,,
111/09/30,9282861.0,413252459.0,43.5,45.35,43.5,45.2,+0.80,4702.0,False,0.31481481481481544,0.1980868270755144,0.1680695520486329,,,
111/10/03,6079240.0,270968168.0,44.65,45.2,44.2,44.25,-0.95,3709.0,False,0.15,0.1820578847170096,0.17273232960475846,,,
111/10/04,7245207.0,328431315.0,45.15,45.75,44.75,45.7,+1.45,4309.0,False,0.4583333333333342,0.2741497009224511,0.20653812004398933,,,
111/10/05,12907163.0,599645654.0,46.4,47.15,45.85,46.55,+0.85,6337.0,False,0.6354166666666664,0.3945720228371895,0.2692160876417227,,,
111/10/06,17216590.0,805219146.0,47.25,47.6,46.1,46.5,-0.05,8346.0,False,0.7317073170731705,0.5069504542491832,0.3484608765108761,,,
111/10/07,14871335.0,694744607.0,46.55,47.4,46.2,46.35,-0.15,7469.0,False,0.6951219512195123,0.5696742865726262,0.4221986798647928,,,
111/10/11,14090631.0,618141195.0,45.3,45.3,43.25,43.3,-3.05,8359.0,False,0.011494252873562559,0.38361427533960496,0.4093372116897302,,,
111/10/12,17713730.0,790179314.0,43.85,45.2,43.3,45.0,+1.70,9649.0,False,0.4022988505747125,0.3898424670846408,0.4028389634880337,,,
111/10/13,17032804.0,751964481.0,45.0,45.8,42.75,43.2,-1.80,10094.0,False,0.09278350515463972,0.2908228131079737,0.3655002466946803,,,
111/10/14,12465608.0,560889686.0,44.9,45.5,44.6,44.8,+1.60,6612.0,False,0.4226804123711333,0.33477534619569355,0.3552586131950181,,,
111/10/17,13253198.0,575233762.0,44.15,44.8,42.4,44.8, 0.00,7877.0,False,0.461538461538461,0.3770297179766161,0.36251564812221737,,,
111/10/18,9241476.0,417831166.0,45.45,45.5,44.7,45.35,+0.55,4917.0,False,0.5673076923076925,0.44045570942030815,0.3884956685549143,,,
111/10/19,13039555.0,583539614.0,45.65,45.65,44.0,44.15,-1.20,6558.0,False,0.3365384615384613,0.4058166267930259,0.3942693213009513,,,
111/10/20,15168052.0,654276982.0,43.8,44.1,42.6,43.5,-0.65,8057.0,False,0.22000000000000028,0.34387775119535063,0.3774721312657511,,,
111/10/21,10432160.0,455324489.0,43.75,44.15,43.1,43.25,-0.25,5976.0,False,0.2500000000000005,0.31258516746356724,0.35584314333168976,,,
111/10/24,10723217.0,475669308.0,44.1,45.0,43.8,43.8,+0.55,5761.0,False,0.4117647058823527,0.34564501360316235,0.3524437667555139,,,
111/10/25,7868996.0,341758606.0,44.15,44.15,43.05,43.15,-0.65,4841.0,False,0.22058823529411767,0.3039594208334808,0.3362823181148362,,,
111/10/26,16690926.0,700347037.0,43.35,43.35,41.3,41.35,-1.80,9659.0,False,0.011494252873564195,0.20647103151350865,0.29301188924772703,,,
111/10/27,15086557.0,643087924.0,41.85,43.15,41.85,42.85,+1.50,7652.0,False,0.3563218390804606,0.2564213007024926,0.28081502639931555,,,
111/10/28,8592276.0,364288480.0,42.5,43.0,42.0,42.1,-0.75,5798.0,False,0.1839080459770124,0.2322502157939992,0.2646267561975434,,,
111/10/31,12997012.0,565305027.0,42.8,44.0,42.55,43.7,+1.60,6629.0,False,0.5517241379310356,0.3387415231730113,0.28933167852269936,,,
111/11/01,8910270.0,392216836.0,43.6,44.4,43.4,44.4,+0.70,4621.0,False,0.8378378378378376,0.5051069613946201,0.3612567728133396,,,
111/11/02,8435342.0,377550666.0,44.35,45.0,44.2,44.95,+0.55,4716.0,False,0.9864864864864872,0.6655668030919091,0.4626934495728627,,,
111/11/03,12552157.0,570988278.0,44.25,46.15,44.25,46.15,+1.20,6298.0,False,1.0,0.7770445353946059,0.5674771448467771,,,
111/11/04,11029881.0,504173797.0,45.85,46.1,45.1,46.0,-0.15,5950.0,False,0.969072164948454,0.8410537452458886,0.6586693449798142,,,
111/11/07,24686801.0,1113642816.0,46.25,46.3,44.5,44.8,-1.20,13773.0,False,0.7,0.7940358301639256,0.7037915067078513,,,
111/11/08,21375413.0,974981314.0,45.4,46.4,45.0,45.1,+0.30,10629.0,False,0.7142857142857147,0.767452458204522,0.7250118238734082,,,
111/11/09,17277797.0,796912357.0,45.75,46.5,45.7,46.05,+0.95,9282.0,False,0.8999999999999994,0.8116349721363478,0.7538862066277214,,,
111/11/10,14929323.0,690875645.0,45.7,46.85,45.5,46.2,+0.15,7234.0,False,0.8488372093023261,0.8240357178583405,0.7772693770379278,,,
111/11/11,44374138.0,2136569838.0,48.2,48.8,47.6,47.95,+1.75,19067.0,False,0.8425925925925936,0.8302213427697582,0.7949200322818712,,,
111/11/14,19797354.0,939824835.0,48.1,48.15,47.1,47.4,-0.55,11117.0,False,0.6956521739130435,0.7853649531508533,0.7917350059048652,,,
111/11/15,18577709.0,888687918.0,47.65,48.15,47.3,48.0,+0.60,8429.0,False,0.8241758241758247,0.7983019101591771,0.7939239739896358,,,
111/11/16,22551664.0,1073290940.0,48.0,48.3,46.85,48.15,+0.15,11201.0,False,0.8488372093023258,0.8151470098735599,0.8009983192842771,,,
111/11/17,26429636.0,1290697020.0,48.2,49.15,47.9,49.0,+0.85,12745.0,False,0.9677419354838712,0.8660119850769972,0.8226695412151837,,,
111/11/18,19219198.0,940444386.0,49.45,49.65,48.25,48.4,-0.60,12023.0,False,0.7311827956989246,0.8210689219509728,0.8221360014604466,,,
111/11/21,8097699.0,384586141.0,48.6,48.7,47.95,48.2,-0.20,4186.0,False,0.6506024096385551,0.7642467511801668,0.8028395847003533,,,
